CHROM	BIN_START	BIN_END	N_VARIANTS	WEIGHTED_FST	MEAN_FST	Significance at p = 0.05
BgChr_17	24665001	24675000	110	0.0766199	0.0743609	NO
BgChr_17	24670001	24680000	165	0.0773236	0.0760655	NO
BgChr_17	24675001	24685000	237	0.0706612	0.0696637	NO
BgChr_17	24680001	24690000	199	0.0750734	0.0741834	NO
BgChr_17	24685001	24695000	111	0.0791216	0.078263	NO
BgChr_17	24690001	24700000	68	0.073471	0.0728718	NO
BgChr_17	24695001	24705000	143	0.0686876	0.0680846	NO
BgChr_17	24700001	24710000	216	0.0695912	0.0686319	NO
BgChr_17	24705001	24715000	228	0.0673662	0.0665533	NO
BgChr_17	24710001	24720000	204	0.0679474	0.0673519	NO
BgChr_17	24715001	24725000	151	0.0679609	0.0669911	NO
BgChr_17	24720001	24730000	156	0.0637737	0.0628485	NO
BgChr_17	24725001	24735000	160	0.0650217	0.0640943	NO
BgChr_17	24730001	24740000	182	0.0637744	0.0623028	NO
BgChr_17	24735001	24745000	227	0.0667978	0.0655047	NO
BgChr_17	24740001	24750000	235	0.0693297	0.0686583	NO
BgChr_17	24745001	24755000	245	0.0669876	0.0665871	NO
BgChr_17	24750001	24760000	210	0.0649267	0.0643441	NO
BgChr_17	24755001	24765000	140	0.0659677	0.064973	NO
BgChr_17	24760001	24770000	135	0.0765559	0.0748884	NO
BgChr_17	24765001	24775000	151	0.0711811	0.0697881	NO
BgChr_17	24770001	24780000	223	0.0655905	0.0649074	NO
BgChr_17	24775001	24785000	225	0.066107	0.0650834	NO
BgChr_17	24780001	24790000	215	0.0607579	0.0597657	NO
BgChr_17	24785001	24795000	168	0.0601203	0.0592511	NO
BgChr_17	24790001	24800000	141	0.067553	0.066676	NO
BgChr_17	24795001	24805000	143	0.0669222	0.0663007	NO
BgChr_17	24800001	24810000	49	0.0650542	0.0644003	NO
BgChr_17	24805001	24815000	19	0.0541409	0.0519187	NO
BgChr_17	24810001	24820000	16	0.0517568	0.0491068	NO
BgChr_17	24815001	24825000	11	0.0527006	0.0479457	NO
BgChr_17	24820001	24830000	14	0.0386469	0.0357902	NO
BgChr_17	24825001	24835000	19	0.0529045	0.0499137	NO
BgChr_17	24830001	24840000	70	0.059477	0.0569926	NO
BgChr_17	24835001	24845000	138	0.0578408	0.0563464	NO
BgChr_17	24840001	24850000	167	0.0620542	0.0614828	NO
BgChr_17	24845001	24855000	183	0.0796042	0.0784014	NO
BgChr_17	24850001	24860000	227	0.0778325	0.0767947	NO
BgChr_17	24855001	24865000	257	0.067154	0.0666755	NO
BgChr_17	24860001	24870000	172	0.0650965	0.0642715	NO
BgChr_17	24865001	24875000	165	0.0547886	0.0536261	NO
BgChr_17	24870001	24880000	217	0.0585735	0.0576712	NO
BgChr_17	24875001	24885000	177	0.0653737	0.0648949	NO
BgChr_17	24880001	24890000	187	0.0671138	0.0666507	NO
BgChr_17	24885001	24895000	233	0.063843	0.0629998	NO
BgChr_17	24890001	24900000	250	0.0566557	0.0556032	NO
BgChr_17	24895001	24905000	234	0.0653882	0.0642388	NO
BgChr_17	24900001	24910000	168	0.074865	0.0741052	NO
BgChr_17	24905001	24915000	176	0.0651229	0.0645262	NO
BgChr_17	24910001	24920000	198	0.0619441	0.0612656	NO
BgChr_17	24915001	24925000	211	0.060379	0.0591959	NO
BgChr_17	24920001	24930000	250	0.0527525	0.0518859	NO
BgChr_17	24925001	24935000	185	0.0432564	0.0427663	NO
BgChr_17	24930001	24940000	179	0.044706	0.0439298	NO
BgChr_17	24935001	24945000	228	0.0526808	0.0521224	NO
BgChr_17	24940001	24950000	192	0.0518741	0.0505806	NO
BgChr_17	24945001	24955000	176	0.0427931	0.041683	NO
BgChr_17	24950001	24960000	197	0.0483127	0.0477459	NO
BgChr_17	24955001	24965000	201	0.0597364	0.0590509	NO
BgChr_17	24960001	24970000	194	0.058978	0.0577956	NO
BgChr_17	24965001	24975000	206	0.0458403	0.0451841	NO
BgChr_17	24970001	24980000	197	0.0413576	0.0409176	NO
BgChr_17	24975001	24985000	208	0.0540068	0.0531787	NO
BgChr_17	24980001	24990000	224	0.0598843	0.0591176	NO
BgChr_17	24985001	24995000	210	0.0590706	0.0580553	NO
BgChr_17	24990001	25000000	223	0.0726857	0.0717938	NO
BgChr_17	24995001	25005000	204	0.0738111	0.0732951	NO
BgChr_17	25000001	25010000	170	0.0759013	0.0747392	NO
BgChr_17	25005001	25015000	164	0.0862417	0.0850319	NO
BgChr_17	25010001	25020000	170	0.0871177	0.0864069	NO
BgChr_17	25015001	25025000	200	0.0857631	0.0847789	NO
BgChr_17	25020001	25030000	249	0.0749947	0.0741403	NO
BgChr_17	25025001	25035000	208	0.0847289	0.0837692	NO
BgChr_17	25030001	25040000	149	0.0875402	0.0864063	NO
BgChr_17	25035001	25045000	203	0.0902256	0.088967	NO
BgChr_17	25040001	25050000	167	0.0964026	0.0952496	NO
BgChr_17	25045001	25055000	156	0.0796908	0.0786822	NO
BgChr_17	25050001	25060000	237	0.0745196	0.0735765	NO
BgChr_17	25055001	25065000	255	0.0604367	0.0597877	NO
BgChr_17	25060001	25070000	248	0.0672677	0.0662294	NO
BgChr_17	25065001	25075000	250	0.0690693	0.0674776	NO
BgChr_17	25070001	25080000	273	0.0655482	0.0642085	NO
BgChr_17	25075001	25085000	258	0.0710027	0.0701168	NO
BgChr_17	25080001	25090000	190	0.0679514	0.0671683	NO
BgChr_17	25085001	25095000	128	0.0730927	0.0722994	NO
BgChr_17	25090001	25100000	162	0.0888414	0.0877489	NO
BgChr_17	25095001	25105000	114	0.0904674	0.089199	NO
BgChr_17	25100001	25110000	76	0.0702417	0.0684797	NO
BgChr_17	25105001	25115000	156	0.07535	0.0742929	NO
BgChr_17	25110001	25120000	214	0.066341	0.0657582	NO
BgChr_17	25115001	25125000	209	0.0571991	0.0566439	NO
BgChr_17	25120001	25130000	164	0.0613877	0.0603895	NO
BgChr_17	25125001	25135000	92	0.0668515	0.0656656	NO
BgChr_17	25130001	25140000	38	0.0800572	0.0783261	NO
BgChr_17	25135001	25145000	111	0.074966	0.0739778	NO
BgChr_17	25140001	25150000	191	0.0899485	0.0890645	NO
BgChr_17	25145001	25155000	225	0.0839316	0.0830273	NO
BgChr_17	25150001	25160000	166	0.0635544	0.0631751	NO
BgChr_17	25155001	25165000	110	0.0666259	0.066247	NO
BgChr_17	25160001	25170000	140	0.0865743	0.0856212	NO
BgChr_17	25165001	25175000	214	0.0784207	0.077462	NO
BgChr_17	25170001	25180000	262	0.0660422	0.0652739	NO
BgChr_17	25175001	25185000	257	0.0679845	0.0669522	NO
BgChr_17	25180001	25190000	220	0.0794281	0.0779979	NO
BgChr_17	25185001	25195000	170	0.0745222	0.0731626	NO
BgChr_17	25190001	25200000	170	0.0663755	0.0652543	NO
BgChr_17	25195001	25205000	174	0.0607097	0.0595677	NO
BgChr_17	25200001	25210000	159	0.0457491	0.0449547	NO
BgChr_17	25205001	25215000	98	0.0523688	0.0515869	NO
BgChr_17	25210001	25220000	33	0.0664081	0.0655354	NO
BgChr_17	25215001	25225000	47	0.0732466	0.0719401	NO
BgChr_17	25220001	25230000	191	0.0629836	0.0621671	NO
BgChr_17	25225001	25235000	203	0.0637928	0.0629405	NO
BgChr_17	25230001	25240000	184	0.0737951	0.0726031	NO
BgChr_17	25235001	25245000	228	0.0841507	0.0828921	NO
BgChr_17	25240001	25250000	191	0.09091	0.0899244	NO
BgChr_17	25245001	25255000	158	0.0789022	0.078161	NO
BgChr_17	25250001	25260000	95	0.0688939	0.0681902	NO
BgChr_17	25255001	25265000	47	0.0653696	0.064022	NO
BgChr_17	25260001	25270000	84	0.0961119	0.0941654	NO
BgChr_17	25265001	25275000	154	0.084269	0.0830361	NO
BgChr_17	25270001	25280000	201	0.0683721	0.0677711	NO
BgChr_17	25275001	25285000	202	0.0690528	0.0685447	NO
BgChr_17	25280001	25290000	186	0.0677013	0.0671328	NO
BgChr_17	25285001	25295000	162	0.0619078	0.0610709	NO
BgChr_17	25290001	25300000	137	0.0606778	0.0598529	NO
BgChr_17	25295001	25305000	122	0.0610408	0.060153	NO
BgChr_17	25300001	25310000	50	0.0626923	0.0612823	NO
BgChr_17	25305001	25315000	54	0.0596119	0.0594538	NO
BgChr_17	25310001	25320000	152	0.0631932	0.0627678	NO
BgChr_17	25315001	25325000	159	0.0616307	0.061065	NO
BgChr_17	25320001	25330000	108	0.0608504	0.0601576	NO
BgChr_17	25325001	25335000	157	0.0690071	0.0683245	NO
BgChr_17	25330001	25340000	174	0.0651153	0.064328	NO
BgChr_17	25335001	25345000	163	0.0613475	0.0605769	NO
BgChr_17	25340001	25350000	204	0.0657059	0.0647575	NO
BgChr_17	25345001	25355000	198	0.068549	0.0674676	NO
BgChr_17	25350001	25360000	177	0.0667738	0.0659336	NO
BgChr_17	25355001	25365000	206	0.0695475	0.0687708	NO
BgChr_17	25360001	25370000	204	0.0641546	0.0636036	NO
BgChr_17	25365001	25375000	114	0.0643675	0.0633708	NO
BgChr_17	25370001	25380000	147	0.0764607	0.0746701	NO
BgChr_17	25375001	25385000	220	0.0673874	0.0660872	NO
BgChr_17	25380001	25390000	196	0.0708464	0.0699057	NO
BgChr_17	25385001	25395000	196	0.0697723	0.0689338	NO
BgChr_17	25390001	25400000	220	0.0661163	0.0654087	NO
BgChr_17	25395001	25405000	185	0.0664327	0.0658395	NO
BgChr_17	25400001	25410000	142	0.0770575	0.0760737	NO
BgChr_17	25405001	25415000	149	0.0897573	0.0890914	NO
BgChr_17	25410001	25420000	128	0.0862061	0.0856138	NO
BgChr_17	25415001	25425000	56	0.0833698	0.082239	NO
BgChr_17	25420001	25430000	92	0.0963229	0.0953287	NO
BgChr_17	25425001	25435000	158	0.0891234	0.0878434	NO
BgChr_17	25430001	25440000	84	0.0777642	0.0762368	NO
BgChr_17	25435001	25445000	45	0.0698745	0.0693001	NO
BgChr_17	25440001	25450000	101	0.05799	0.0571751	NO
BgChr_17	25445001	25455000	192	0.0586072	0.0580319	NO
BgChr_17	25450001	25460000	217	0.0577808	0.0569449	NO
BgChr_17	25455001	25465000	157	0.0572722	0.056019	NO
BgChr_17	25460001	25470000	165	0.0620153	0.0609537	NO
BgChr_17	25465001	25475000	197	0.0610471	0.0602496	NO
BgChr_17	25470001	25480000	260	0.0666356	0.0661341	NO
BgChr_17	25475001	25485000	300	0.0658638	0.0650874	NO
BgChr_17	25480001	25490000	259	0.0620264	0.0612428	NO
BgChr_17	25485001	25495000	236	0.0630339	0.0623658	NO
BgChr_17	25490001	25500000	229	0.0652071	0.0642745	NO
BgChr_17	25495001	25505000	268	0.0765134	0.0757341	NO
BgChr_17	25500001	25510000	276	0.0757964	0.0752645	NO
BgChr_17	25505001	25515000	255	0.0582777	0.057366	NO
BgChr_17	25510001	25520000	240	0.0578667	0.057016	NO
BgChr_17	25515001	25525000	244	0.0576047	0.0565322	NO
BgChr_17	25520001	25530000	240	0.0573959	0.0560841	NO
BgChr_17	25525001	25535000	242	0.0612024	0.0604458	NO
BgChr_17	25530001	25540000	266	0.0504267	0.0493993	NO
BgChr_17	25535001	25545000	208	0.0298547	0.0288393	NO
BgChr_17	25540001	25550000	209	0.0230078	0.0227978	NO
BgChr_17	25545001	25555000	184	0.0265097	0.0264837	NO
BgChr_17	25550001	25560000	85	0.0167829	0.0166156	NO
BgChr_17	25555001	25565000	99	0.0182882	0.0179942	NO
BgChr_17	25560001	25570000	162	0.026585	0.0262542	NO
BgChr_17	25565001	25575000	199	0.0228728	0.0227141	NO
BgChr_17	25570001	25580000	227	0.0190976	0.0189538	NO
BgChr_17	25575001	25585000	209	0.0203989	0.0201658	NO
BgChr_17	25580001	25590000	192	0.0188776	0.018659	NO
BgChr_17	25585001	25595000	225	0.0162985	0.0159997	NO
BgChr_17	25590001	25600000	257	0.0257583	0.0251952	NO
BgChr_17	25595001	25605000	251	0.0248642	0.0245015	NO
BgChr_17	25600001	25610000	229	0.0172452	0.0169971	NO
BgChr_17	25605001	25615000	223	0.0266391	0.0262827	NO
BgChr_17	25610001	25620000	188	0.0230292	0.0227606	NO
BgChr_17	25615001	25625000	198	0.0312877	0.0307676	NO
BgChr_17	25620001	25630000	230	0.0348441	0.0344939	NO
BgChr_17	25625001	25635000	190	0.0299436	0.0297317	NO
BgChr_17	25630001	25640000	180	0.0239842	0.0241198	NO
BgChr_17	25635001	25645000	195	0.0234489	0.0234838	NO
BgChr_17	25640001	25650000	189	0.0343277	0.0337603	NO
BgChr_17	25645001	25655000	137	0.0391173	0.0383004	NO
BgChr_17	25650001	25660000	142	0.0225565	0.0223289	NO
BgChr_17	25655001	25665000	129	0.0122039	0.0121242	NO
BgChr_17	25660001	25670000	69	0.00598008	0.00598724	NO
BgChr_17	25665001	25675000	56	0.00711805	0.00686773	NO
BgChr_17	25680001	25690000	84	0.00637734	0.00597792	NO
BgChr_17	25685001	25695000	65	0.009465	0.00956204	NO
BgChr_17	25695001	25705000	3	0.0209155	0.0209273	NO
BgChr_17	25700001	25710000	5	0.0165987	0.0160028	NO
BgChr_17	25705001	25715000	2	0.00987594	0.00861602	NO
BgChr_17	25715001	25725000	36	0.0248453	0.0249193	NO
BgChr_17	25720001	25730000	98	0.0167382	0.016297	NO
BgChr_17	25725001	25735000	176	0.0166629	0.0158823	NO
BgChr_17	25730001	25740000	215	0.0208748	0.020619	NO
BgChr_17	25735001	25745000	150	0.0187529	0.0189791	NO
BgChr_17	25740001	25750000	106	0.0141547	0.0138018	NO
BgChr_17	25745001	25755000	196	0.0179156	0.0174145	NO
BgChr_17	25750001	25760000	241	0.017829	0.017171	NO
BgChr_17	25755001	25765000	226	0.0191303	0.0188158	NO
BgChr_17	25760001	25770000	255	0.0175406	0.0175631	NO
BgChr_17	25765001	25775000	219	0.0216569	0.0215371	NO
BgChr_17	25770001	25780000	175	0.0263875	0.026286	NO
BgChr_17	25775001	25785000	115	0.0123681	0.0118615	NO
BgChr_17	25780001	25790000	68	0.00157952	0.000941291	NO
BgChr_17	25785001	25795000	140	0.000726216	-4.69063E-05	NO
BgChr_17	25880001	25890000	7	0.0155259	0.0153375	NO
BgChr_17	25885001	25895000	13	0.0155791	0.0157325	NO
BgChr_17	25890001	25900000	7	0.0183715	0.018406	NO
BgChr_17	27295001	27305000	6	0.0283449	0.0291044	NO
BgChr_17	27300001	27310000	7	0.0219229	0.0225182	NO
BgChr_17	27360001	27370000	3	0.00334305	0.00284153	NO
BgChr_17	27390001	27400000	1	0.0197013	0.0197013	NO
BgChr_17	27425001	27435000	4	0.0182624	0.0176297	NO
BgChr_17	27430001	27440000	5	0.0255857	0.0244593	NO
BgChr_17	27435001	27445000	2	0.0106471	0.0133722	NO
BgChr_17	27660001	27670000	1	0.0133654	0.0133654	NO
BgChr_17	27675001	27685000	4	0.000783741	0.0001713	NO
BgChr_17	27735001	27745000	6	0.0220689	0.0197998	NO
BgChr_17	27740001	27750000	10	0.00837276	0.00752053	NO
BgChr_17	27755001	27765000	3	0.0168466	0.0160527	NO
BgChr_17	27760001	27770000	3	0.0168466	0.0160527	NO
BgChr_17	27805001	27815000	9	0.00442326	0.00387751	NO
BgChr_17	27810001	27820000	10	0.00479432	0.00369894	NO
BgChr_17	27850001	27860000	16	0.00126738	0.00111872	NO
BgChr_17	27885001	27895000	7	0.0029771	0.00228299	NO
BgChr_17	27890001	27900000	7	0.0109389	0.0120013	NO
BgChr_17	28055001	28065000	6	0.00704617	0.00846894	NO
BgChr_17	28125001	28135000	1	0.0138609	0.0138609	NO
BgChr_17	28130001	28140000	1	0.0138609	0.0138609	NO
BgChr_17	28215001	28225000	6	0.00493592	0.0040113	NO
BgChr_17	28240001	28250000	1	0.0154603	0.0154603	NO
BgChr_17	28275001	28285000	3	0.0134482	0.0146793	NO
BgChr_17	28280001	28290000	2	0.0292806	0.0292713	NO
BgChr_17	28290001	28300000	1	0.00631624	0.00631624	NO
BgChr_17	28295001	28305000	1	0.00631624	0.00631624	NO
BgChr_17	28515001	28525000	4	0.0015514	0.0013113	NO
BgChr_17	28585001	28595000	4	0.0179753	0.0180936	NO
BgChr_17	28590001	28600000	6	0.0115067	0.011742	NO
BgChr_17	28615001	28625000	2	0.00830758	0.00806876	NO
BgChr_17	28620001	28630000	5	0.00221902	0.00224921	NO
BgChr_17	28645001	28655000	2	0.000745983	0.000871093	NO
BgChr_17	28660001	28670000	1	0.0117922	0.0117922	NO
BgChr_17	28775001	28785000	1	0.00228374	0.00228374	NO
BgChr_17	28780001	28790000	2	0.00781848	0.00963999	NO
BgChr_17	28975001	28985000	2	0.0176966	0.0177843	NO
BgChr_17	28980001	28990000	3	0.0107179	0.0115544	NO
BgChr_17	29040001	29050000	2	0.0122642	0.0122726	NO
BgChr_17	29045001	29055000	3	0.0059446	0.00642437	NO
BgChr_18	40001	50000	3	0.00988383	0.00957	NO
BgChr_18	45001	55000	4	0.0314308	0.028912	NO
BgChr_18	50001	60000	3	0.0579493	0.0545067	NO
BgChr_18	55001	65000	2	0.0412691	0.0382911	NO
BgChr_18	90001	100000	6	0.0228898	0.0228465	NO
BgChr_18	95001	105000	8	0.0260095	0.0259551	NO
BgChr_18	100001	110000	6	0.0133744	0.0154294	NO
BgChr_18	105001	115000	4	0.00726148	0.00876857	NO
BgChr_18	160001	170000	4	0.0203129	0.0152657	NO
BgChr_18	165001	175000	1	0.116207	0.116207	NO
BgChr_18	185001	195000	1	0.034018	0.034018	NO
BgChr_18	190001	200000	1	0.034018	0.034018	NO
BgChr_18	240001	250000	5	0.0185583	0.015139	NO
BgChr_18	245001	255000	5	0.0185583	0.015139	NO
BgChr_18	280001	290000	3	0.00707281	0.00572976	NO
BgChr_18	285001	295000	3	0.00546292	0.00267086	NO
BgChr_18	345001	355000	4	0.00838822	0.00879371	NO
BgChr_18	350001	360000	4	0.00838822	0.00879371	NO
BgChr_18	365001	375000	1	0.0164083	0.0164083	NO
BgChr_18	370001	380000	1	0.0164083	0.0164083	NO
BgChr_18	385001	395000	1	0.0365819	0.0365819	NO
BgChr_18	390001	400000	1	0.0365819	0.0365819	NO
BgChr_18	405001	415000	1	0.0188923	0.0188923	NO
BgChr_18	460001	470000	73	0.00423769	0.00382981	NO
BgChr_18	465001	475000	121	0.00867067	0.00866615	NO
BgChr_18	470001	480000	132	0.00630851	0.00639913	NO
BgChr_18	490001	500000	118	0.00653744	0.00593115	NO
BgChr_18	495001	505000	115	0.00530266	0.00481329	NO
BgChr_18	520001	530000	103	0.00890843	0.00852866	NO
BgChr_18	525001	535000	137	0.00127591	0.00104081	NO
BgChr_18	530001	540000	158	0.0114369	0.0106108	NO
BgChr_18	535001	545000	137	0.0151152	0.0141777	NO
BgChr_18	540001	550000	129	0.000644928	0.000373535	NO
BgChr_18	545001	555000	109	0.000756021	0.000352151	NO
BgChr_18	600001	610000	37	0.0104295	0.00973676	NO
BgChr_18	630001	640000	100	0.00381804	0.00348668	NO
BgChr_18	635001	645000	106	0.000429164	5.25188E-05	NO
BgChr_18	640001	650000	112	0.00160016	0.00111143	NO
BgChr_18	645001	655000	124	0.0115525	0.0107953	NO
BgChr_18	650001	660000	174	0.00884661	0.00805447	NO
BgChr_18	655001	665000	196	0.00368388	0.00320989	NO
BgChr_18	675001	685000	85	0.00405609	0.00326508	NO
BgChr_18	765001	775000	147	8.90728E-07	-0.000297233	NO
BgChr_18	795001	805000	120	0.000232548	-0.000278482	NO
BgChr_18	800001	810000	160	0.00150608	0.00107121	NO
BgChr_18	820001	830000	95	0.018197	0.0176723	NO
BgChr_18	825001	835000	122	0.0120397	0.0113106	NO
BgChr_18	830001	840000	141	0.000669846	0.000374673	NO
BgChr_18	850001	860000	167	0.000264094	3.80211E-05	NO
BgChr_18	875001	885000	126	0.00605075	0.00554202	NO
BgChr_18	880001	890000	119	0.0148031	0.0142855	NO
BgChr_18	885001	895000	198	0.00185928	0.00157872	NO
BgChr_18	975001	985000	150	0.00191947	0.0012408	NO
BgChr_18	980001	990000	87	0.0192414	0.018709	NO
BgChr_18	985001	995000	65	0.00951269	0.00907942	NO
BgChr_18	1025001	1035000	45	0.0173912	0.0164801	NO
BgChr_18	1030001	1040000	55	0.0229558	0.0213089	NO
BgChr_18	1035001	1045000	33	0.00969495	0.00805181	NO
BgChr_18	1050001	1060000	4	0.00893756	0.00925059	NO
BgChr_18	1055001	1065000	13	0.00177479	0.00156458	NO
BgChr_18	1060001	1070000	19	0.0100089	0.0088357	NO
BgChr_18	1065001	1075000	14	0.0138348	0.0123266	NO
BgChr_18	1090001	1100000	11	0.0145395	0.0138378	NO
BgChr_18	1095001	1105000	16	0.0118209	0.0110567	NO
BgChr_18	1100001	1110000	12	0.00348018	0.00325313	NO
BgChr_18	1105001	1115000	4	0.00489815	0.0044247	NO
BgChr_18	1165001	1175000	20	0.00709425	0.00633328	NO
BgChr_18	1170001	1180000	6	0.0122499	0.0107444	NO
BgChr_18	1180001	1190000	3	0.0013206	0.00386762	NO
BgChr_18	1185001	1195000	7	0.0597055	0.0538559	NO
BgChr_18	1190001	1200000	9	0.0450851	0.0422462	NO
BgChr_18	1195001	1205000	4	0.0114202	0.00974656	NO
BgChr_18	1200001	1210000	2	0.00748664	0.00711238	NO
BgChr_18	1205001	1215000	13	0.0308704	0.0313934	NO
BgChr_18	1210001	1220000	19	0.0332457	0.0332215	NO
BgChr_18	1215001	1225000	43	0.00599003	0.00544401	NO
BgChr_18	1255001	1265000	89	0.00171821	0.00131922	NO
BgChr_18	1260001	1270000	131	0.013875	0.0132819	NO
BgChr_18	1265001	1275000	203	0.00459074	0.00421867	NO
BgChr_18	1280001	1290000	175	0.00131326	0.00100637	NO
BgChr_18	1285001	1295000	195	0.00840042	0.00804331	NO
BgChr_18	1290001	1300000	196	0.00536278	0.00501371	NO
BgChr_18	1310001	1320000	111	0.00440637	0.00414913	NO
BgChr_18	1315001	1325000	148	0.000994041	0.00084525	NO
BgChr_18	1325001	1335000	136	0.00350877	0.00321758	NO
BgChr_18	1330001	1340000	135	0.00272777	0.00227975	NO
BgChr_18	1340001	1350000	166	0.00213292	0.00190885	NO
BgChr_18	1365001	1375000	162	0.00162346	0.00140192	NO
BgChr_18	1370001	1380000	36	0.00846196	0.00826453	NO
BgChr_18	1375001	1385000	25	0.00470459	0.00407658	NO
BgChr_18	1380001	1390000	98	0.0112096	0.0105452	NO
BgChr_18	1385001	1395000	174	0.0083776	0.00792767	NO
BgChr_18	1415001	1425000	228	0.0161776	0.0153453	NO
BgChr_18	1420001	1430000	260	0.0190248	0.0184795	NO
BgChr_18	1425001	1435000	287	0.00154814	0.00156806	NO
BgChr_18	1470001	1480000	187	0.00519356	0.00420605	NO
BgChr_18	1475001	1485000	221	0.00486016	0.00410147	NO
BgChr_18	1480001	1490000	224	0.00422578	0.00363313	NO
BgChr_18	1485001	1495000	173	0.00975559	0.00916898	NO
BgChr_18	1500001	1510000	178	0.00127063	0.000902163	NO
BgChr_18	1525001	1535000	169	0.0030622	0.00259702	NO
BgChr_18	1540001	1550000	209	0.000105216	-0.000312727	NO
BgChr_18	1565001	1575000	164	0.00489263	0.00453893	NO
BgChr_18	1570001	1580000	161	0.00582218	0.0055963	NO
BgChr_18	1600001	1610000	210	0.00365537	0.0034722	NO
BgChr_18	1625001	1635000	225	0.00182264	0.00140747	NO
BgChr_18	1630001	1640000	219	0.00834946	0.00781664	NO
BgChr_18	1635001	1645000	171	0.00096381	0.000679494	NO
BgChr_18	1655001	1665000	211	0.00635907	0.00563364	NO
BgChr_18	1660001	1670000	168	0.0126521	0.0117106	NO
BgChr_18	1665001	1675000	164	0.00619146	0.00569763	NO
BgChr_18	1670001	1680000	186	0.0184375	0.0170037	NO
BgChr_18	1675001	1685000	205	0.0174493	0.0160988	NO
BgChr_18	1690001	1700000	249	0.0109125	0.0101918	NO
BgChr_18	1695001	1705000	182	0.0179727	0.0171791	NO
BgChr_18	1700001	1710000	155	0.00464192	0.00440971	NO
BgChr_18	1705001	1715000	177	0.0021802	0.00179757	NO
BgChr_18	1710001	1720000	160	0.000621458	0.000190004	NO
BgChr_18	1715001	1725000	102	0.00118493	0.000891853	NO
BgChr_18	1765001	1775000	180	0.00403396	0.00330962	NO
BgChr_18	1770001	1780000	194	0.0026762	0.00191684	NO
BgChr_18	1785001	1795000	171	0.00615281	0.00562388	NO
BgChr_18	1790001	1800000	228	0.0085468	0.00797427	NO
BgChr_18	1795001	1805000	216	0.0154951	0.0148417	NO
BgChr_18	1800001	1810000	128	0.0156736	0.0147348	NO
BgChr_18	1805001	1815000	119	0.00103982	0.000317752	NO
BgChr_18	1885001	1895000	162	0.00522923	0.00472163	NO
BgChr_18	1890001	1900000	190	0.00781911	0.00741509	NO
BgChr_18	1915001	1925000	228	0.000376719	-0.000140803	NO
BgChr_18	1920001	1930000	284	0.00740396	0.00695035	NO
BgChr_18	1925001	1935000	264	0.00906248	0.00862112	NO
BgChr_18	1930001	1940000	151	9.49458E-05	-0.000148262	NO
BgChr_18	1950001	1960000	110	0.00524635	0.00454999	NO
BgChr_18	1975001	1985000	308	0.000056141	-0.00032381	NO
BgChr_18	1990001	2000000	144	0.0057568	0.00517225	NO
BgChr_18	1995001	2005000	4	0.0519415	0.0517887	NO
BgChr_18	2020001	2030000	18	0.00890479	0.0086978	NO
BgChr_18	2030001	2040000	315	0.0043249	0.00384869	NO
BgChr_18	2035001	2045000	265	0.00600213	0.00540468	NO
BgChr_18	2040001	2050000	233	0.00391519	0.00361424	NO
BgChr_18	2045001	2055000	236	0.00313723	0.00277719	NO
BgChr_18	2055001	2065000	219	0.0031864	0.00275372	NO
BgChr_18	2060001	2070000	242	0.0039645	0.00345073	NO
BgChr_18	2080001	2090000	174	0.000325883	0.000129248	NO
BgChr_18	2085001	2095000	201	0.00582465	0.00555375	NO
BgChr_18	2090001	2100000	236	0.00466338	0.00437416	NO
BgChr_18	2110001	2120000	182	0.00534176	0.00476667	NO
BgChr_18	2115001	2125000	168	0.0113527	0.0107732	NO
BgChr_18	2150001	2160000	270	0.00452217	0.00411955	NO
BgChr_18	2155001	2165000	241	0.00369376	0.00342119	NO
BgChr_18	2200001	2210000	202	0.00811706	0.00756635	NO
BgChr_18	2205001	2215000	242	0.00841879	0.00796789	NO
BgChr_18	2210001	2220000	254	0.00760265	0.00722527	NO
BgChr_18	2215001	2225000	228	0.0056089	0.00528075	NO
BgChr_18	2245001	2255000	161	0.00714396	0.00619398	NO
BgChr_18	2250001	2260000	210	0.0102959	0.00947117	NO
BgChr_18	2255001	2265000	197	0.00568572	0.00513569	NO
BgChr_18	2260001	2270000	84	0.00760224	0.00683389	NO
BgChr_18	2265001	2275000	112	0.00806493	0.00733427	NO
BgChr_18	2270001	2280000	170	0.00703341	0.00651556	NO
BgChr_18	2300001	2310000	57	0.00122588	0.00127906	NO
BgChr_18	2305001	2315000	91	0.033432	0.0317337	NO
BgChr_18	2310001	2320000	161	0.0570454	0.0547854	NO
BgChr_18	2315001	2325000	209	0.0536405	0.0517115	NO
BgChr_18	2320001	2330000	232	0.0373204	0.0361671	NO
BgChr_18	2325001	2335000	229	0.0619039	0.0590813	NO
BgChr_18	2330001	2340000	235	0.062739	0.0600434	NO
BgChr_18	2335001	2345000	216	0.0385879	0.0379403	NO
BgChr_18	2340001	2350000	219	0.0366522	0.0360459	NO
BgChr_18	2345001	2355000	234	0.0335487	0.0334338	NO
BgChr_18	2350001	2360000	180	0.0457466	0.0453898	NO
BgChr_18	2355001	2365000	204	0.0458297	0.0450549	NO
BgChr_18	2360001	2370000	293	0.0465687	0.0455875	NO
BgChr_18	2365001	2375000	264	0.0538225	0.0527335	NO
BgChr_18	2370001	2380000	234	0.0451295	0.044665	NO
BgChr_18	2375001	2385000	262	0.0355148	0.0350831	NO
